,Наименование,ГОСТ,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
202,Арматура Ат800,,Число,14.0,,,,,,,,,11.7,11.7,,,Не указан,не указан,0,не указан,,0,р./т,False,51490.0,1-5т
203,Арматура Ат800,,Число,14.0,,,,,,,,,6.7,6.7,,,Не указан,не указан,0,не указан,,0,р./т,False,52490.0,1-5т
204,Балка,,Профиль ГОСТ/СТО,,50.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,76700.0,
205,Балка,,Профиль ГОСТ/СТО,,45.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,88800.0,
206,Балка,,Профиль ГОСТ/СТО,,45.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,82900.0,
207,Балка,,Профиль ГОСТ/СТО,,50.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,87600.0,
208,Балка,,Профиль ГОСТ/СТО,,50.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
209,Балка,,Профиль ГОСТ/СТО,,50.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
210,Балка,,Профиль ГОСТ/СТО,,50.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
211,Балка,,Профиль ГОСТ/СТО,,55.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
212,Балка,,Профиль ГОСТ/СТО,,60.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
213,Балка,,Профиль ГОСТ/СТО,,60.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,76700.0,
214,Балка,,Профиль ГОСТ/СТО,,60.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,81600.0,
215,Балка,,Профиль ГОСТ/СТО,,60.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,89600.0,
216,Балка,,Профиль ГОСТ/СТО,,60.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,97100.0,
217,Балка,,Профиль ГОСТ/СТО,,60.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,91100.0,
218,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Ш4,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,90100.0,1-5т
219,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Ш3,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,90100.0,1-5т
220,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017,Профиль ГОСТ/СТО,,70.0,Ш2,,,,,,,,,,,Сталь,с255,0,не указан,,0,р./т,False,77200.0,1-5т
221,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,89600.0,1-5т
222,Балка,,Профиль ГОСТ/СТО,,55.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
223,Балка,,Профиль ГОСТ/СТО,,45.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,82900.0,
224,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,89600.0,1-5т
225,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Б4,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79800.0,1-5т
226,Балка,,Профиль ГОСТ/СТО,,60.0,Ш3,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,97000.0,1-5т
227,Балка,,Профиль ГОСТ/СТО,,60.0,Ш4,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,97000.0,1-5т
228,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,76700.0,1-5т
229,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,81700.0,1-5т
230,Балка,,Профиль ГОСТ/СТО,,45.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
231,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,91100.0,1-5т
232,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Ш3,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,91100.0,1-5т
233,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Ш4,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,91100.0,1-5т
234,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,60.0,Ш5,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,91100.0,1-5т
235,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,88100.0,1-5т
236,Балка,,Профиль ГОСТ/СТО,,70.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85100.0,1-5т
237,Балка,,Профиль ГОСТ/СТО,,70.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,94000.0,1-5т
238,Балка,,Профиль ГОСТ/СТО,,70.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,95500.0,1-5т
239,Балка,,Профиль ГОСТ/СТО,,70.0,Ш3,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,96100.0,1-5т
240,Балка,,Профиль ГОСТ/СТО,,70.0,Ш4,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,96100.0,1-5т
241,Балка,,Профиль ГОСТ/СТО,,70.0,Ш5,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,96100.0,1-5т
242,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79200.0,1-5т
243,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017,Профиль ГОСТ/СТО,,70.0,Б1,,,,,,,12.0,12.0,,,Сталь,с245,0,не указан,,0,р./т,False,78700.0,1-5т
244,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79800.0,1-5т
245,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,70.0,Б3,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79800.0,1-5т
246,Балка,,Профиль ГОСТ/СТО,,70.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85800.0,1-5т
247,Балка,,Профиль ГОСТ/СТО,,45.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
248,Балка,,Профиль ГОСТ/СТО,,30.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,86100.0,
249,Балка,,Профиль ГОСТ/СТО,,40.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
250,Балка,,Профиль ГОСТ/СТО,,25.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79600.0,
251,Балка,,Профиль ГОСТ/СТО,,25.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,
252,Балка,,Профиль ГОСТ/СТО,,25.0,Ш0,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79600.0,
253,Балка,,Профиль ГОСТ/СТО,,25.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
254,Балка,,Профиль ГОСТ/СТО,,25.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
255,Балка,,Профиль ГОСТ/СТО,,25.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,84800.0,
256,Балка,,Профиль ГОСТ/СТО,,25.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,90800.0,
257,Балка,,Профиль ГОСТ/СТО,,25.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,90800.0,
258,Балка,,Нестандартный,,,,24М,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,143900.0,
259,Балка,,Профиль ГОСТ/СТО,,20.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80600.0,
260,Балка,,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,86500.0,
261,Балка,,Профиль ГОСТ/СТО,,20.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80600.0,
262,Балка,,Профиль ГОСТ/СТО,,20.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80100.0,
263,Балка,,Профиль ГОСТ/СТО,,20.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,86100.0,
264,Балка,,Профиль ГОСТ/СТО,,20.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80100.0,
265,Балка,,Профиль ГОСТ/СТО,,20.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,86100.0,
266,Балка,,Профиль ГОСТ/СТО,,20.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,90100.0,
267,Балка,,Профиль ГОСТ/СТО,,20.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,96100.0,
268,Балка,,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,96100.0,
269,Балка,,Профиль ГОСТ/СТО,,20.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,90100.0,
270,Балка,,Профиль ГОСТ/СТО,,18.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,121400.0,
271,Балка,,Профиль ГОСТ/СТО,,18.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,114900.0,
272,Балка,,Профиль ГОСТ/СТО,,18.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,121400.0,
273,Балка,,Профиль ГОСТ/СТО,,16.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,105100.0,
274,Балка,,Профиль ГОСТ/СТО,,16.0,Б2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,112400.0,
275,Балка,,Профиль ГОСТ/СТО,,16.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,105100.0,
276,Балка,,Профиль ГОСТ/СТО,,16.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,112400.0,
277,Балка,,Профиль ГОСТ/СТО,,25.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,
278,Балка,,Профиль ГОСТ/СТО,,25.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79600.0,
279,Балка,,Профиль ГОСТ/СТО,,30.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
280,Балка,,Профиль ГОСТ/СТО,,30.0,К4,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
281,Балка,,Профиль ГОСТ/СТО,,40.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,76700.0,
282,Балка,,Профиль ГОСТ/СТО,,40.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,
283,Балка,,Профиль ГОСТ/СТО,,40.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,103600.0,
284,Балка,,Профиль ГОСТ/СТО,,40.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,97700.0,
285,Балка,,Профиль ГОСТ/СТО,,40.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,102200.0,
286,Балка,,Профиль ГОСТ/СТО,,40.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,96100.0,
287,Балка,,Профиль ГОСТ/СТО,,40.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
288,Балка,,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
289,Балка,,Профиль ГОСТ/СТО,,40.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
290,Балка,,Профиль ГОСТ/СТО,,35.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
291,Балка,,Профиль ГОСТ/СТО,,35.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
292,Балка,,Профиль ГОСТ/СТО,,35.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
293,Балка,,Профиль ГОСТ/СТО,,35.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
294,Балка,,Профиль ГОСТ/СТО,,40.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,76700.0,
295,Балка,,Профиль ГОСТ/СТО,,35.0,К2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,82600.0,
296,Балка,,Профиль ГОСТ/СТО,,35.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79600.0,
297,Балка,,Профиль ГОСТ/СТО,,35.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79600.0,
298,Балка,,Профиль ГОСТ/СТО,,35.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,
299,Балка,,Профиль ГОСТ/СТО,,30.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
300,Балка,,Профиль ГОСТ/СТО,,30.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
301,Балка,,Профиль ГОСТ/СТО,,30.0,К1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
302,Балка,,Профиль ГОСТ/СТО,,30.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80100.0,
303,Балка,,Профиль ГОСТ/СТО,,60.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,97000.0,1-5т
304,Балка,,Профиль ГОСТ/СТО,,30.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,
305,Балка,,Профиль ГОСТ/СТО,,30.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
306,Балка,,Профиль ГОСТ/СТО,,30.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
307,Балка,,Профиль ГОСТ/СТО,,30.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77800.0,
308,Балка,,Профиль ГОСТ/СТО,,30.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
309,Балка,,Профиль ГОСТ/СТО,,35.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,
310,Балка,,Профиль ГОСТ/СТО,,60.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,95500.0,1-5т
311,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,30.0,К5,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77700.0,1-5т
312,Балка,,Профиль ГОСТ/СТО,,60.0,Б1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,82600.0,1-5т
313,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,25.0,К4,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,77700.0,1-5т
314,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,25.0,Б1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,84400.0,1-5т
315,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,25.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,79700.0,1-5т
316,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,25.0,Б2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,84900.0,1-5т
317,Балка,,Профиль ГОСТ/СТО,,25.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,1-5т
318,Балка,,Профиль ГОСТ/СТО,,25.0,Ш1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,85600.0,1-5т
319,Балка,,Профиль ГОСТ/СТО,,25.0,К2,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,1-5т
320,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,25.0,К6,,,,,,,11.2,11.2,,,Сталь,с255,0,не указан,,0,р./т,False,77700.0,1-5т
321,Балка,,Профиль ГОСТ/СТО,,25.0,К1,,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,83600.0,1-5т
322,Балка,ГОСТ 19425-74,Нестандартный,,,,24М,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,19425,0,р./т,False,133990.0,1-5т
323,Балка,,Нестандартный,,,,24М,,,,,,12.0,12.0,,,Сталь,с355,0,не указан,,0,р./т,False,141990.0,1-5т
324,Балка,СТО АСЧМ 20-93 ГОСТ Р 57837-2017 ГОСТ 35087-2024,Профиль ГОСТ/СТО,,20.0,Ш2,,,,,,,12.0,12.0,,,Сталь,с255,0,не указан,,0,р./т,False,80600.0,1-5т
